paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
SC-2020-P0097,SC,SC,2020,complete,Toward realization of numerical towing-tank tests by wall-resolved large eddy simulation based on 32 billion grid finite-element computation,Chisachi Kato|Yoshinobu Yamade|Katsuhiro Nagano|Kiyoshi Kumahata|Kazuo Minami|Tatsuo Nishikawa,Technical Papers,,accepted_paper,10.1109/SC41405.2020.00007,,,,,https://dblp.org/rec/conf/sc/KatoYNKMN20,https://sc20.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2020.html,,DBLP SC 2020 proceedings metadata,https://doi.org/10.1109/SC41405.2020.00007,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2020-P0098,SC,SC,2020,complete,Tuning floating-point precision using dynamic program information and temporal locality,Hugo Brunie|Costin Iancu|Khaled Z. Ibrahim|Philip Brisk|Brandon Cook 0001,Technical Papers,,accepted_paper,10.1109/SC41405.2020.00054,,,,,https://dblp.org/rec/conf/sc/BrunieIIBC20,https://sc20.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2020.html,,DBLP SC 2020 proceedings metadata,https://doi.org/10.1109/SC41405.2020.00054,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2020-P0099,SC,SC,2020,complete,Veritas: accurately estimating the correct output on noisy intermediate-scale quantum computers,Tirthak Patel|Devesh Tiwari,Technical Papers,,accepted_paper,10.1109/SC41405.2020.00019,,,,,https://dblp.org/rec/conf/sc/PatelT20,https://sc20.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2020.html,,DBLP SC 2020 proceedings metadata,https://doi.org/10.1109/SC41405.2020.00019,paper,primary,verified,high,T11,general_hpc_needs_review,hpc|needs_review,SC-C99,General HPC applications and needs-review rows,uncertain,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,Rows that need abstract/PDF inspection before assignment to a sharper technical route.
SC-2020-P0100,SC,SC,2020,complete,Waiting game: optimally provisioning fixed resources for cloud-enabled schedulers,Pradeep Ambati|Noman Bashir|David Irwin 0001|Prashant J. Shenoy,Technical Papers,,accepted_paper,10.1109/SC41405.2020.00071,,,,,https://dblp.org/rec/conf/sc/AmbatiB0S20,https://sc20.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2020.html,,DBLP SC 2020 proceedings metadata,https://doi.org/10.1109/SC41405.2020.00071,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2020-P0101,SC,SC,2020,complete,ZeRO: memory optimizations toward training trillion parameter models,Samyam Rajbhandari|Jeff Rasley|Olatunji Ruwase|Yuxiong He,Technical Papers,,accepted_paper,10.1109/SC41405.2020.00024,,,,,https://dblp.org/rec/conf/sc/RajbhandariRRH20,https://sc20.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2020.html,,DBLP SC 2020 proceedings metadata,https://doi.org/10.1109/SC41405.2020.00024,paper,primary,verified,high,T01/T02/T08,llm/dnn_training_and_serving_at_scale,llm|deep-learning|inference|training|gpu-cluster|machine-learning,SC-C01,LLM/DNN training and serving at scale,provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"LLM/DNN/GNN training, inference, serving, model memory, and AI workload scaling on HPC systems."
SC-2020-P0102,SC,SC,2020,complete,ZeroSpy: exploring software inefficiency with redundant zeros,Xin You 0001|Hailong Yang 0002|Zhongzhi Luan|Depei Qian 0002|Xu Liu 0001,Technical Papers,,accepted_paper,10.1109/SC41405.2020.00033,,,,,https://dblp.org/rec/conf/sc/YouYLQ020,https://sc20.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2020.html,,DBLP SC 2020 proceedings metadata,https://doi.org/10.1109/SC41405.2020.00033,paper,primary,verified,high,T11,general_hpc_needs_review,hpc|needs_review,SC-C99,General HPC applications and needs-review rows,uncertain,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,Rows that need abstract/PDF inspection before assignment to a sharper technical route.
SC-2021-P0001,SC,SC,2021,complete,"3D acoustic-elastic coupling with gravity: the dynamics of the 2018 palu, sulawesi earthquake and tsunami",Lukas Krenz|Carsten Uphoff|Thomas Ulrich|Alice-Agnes Gabriel|Lauren S. Abrahams|Eric M. Dunham|Michael Bader,Technical Papers,,accepted_paper,10.1145/3458817.3476173,,,,,https://dblp.org/rec/conf/sc/KrenzUUGADB21,https://sc21.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2021.html,,DBLP SC 2021 proceedings metadata,https://doi.org/10.1145/3458817.3476173,paper,primary,verified,high,T11,general_hpc_needs_review,hpc|needs_review,SC-C99,General HPC applications and needs-review rows,uncertain,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,Rows that need abstract/PDF inspection before assignment to a sharper technical route.
SC-2021-P0002,SC,SC,2021,complete,A 400 trillion-grid Vlasov simulation on Fugaku supercomputer: large-scale distribution of cosmic relic neutrinos in a six-dimensional phase space,Kohji Yoshikawa|Satoshi Tanaka|Naoki Yoshida,Technical Papers,,accepted_paper,10.1145/3458817.3487401,,,,,https://dblp.org/rec/conf/sc/YoshikawaTY21,https://sc21.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2021.html,,DBLP SC 2021 proceedings metadata,https://doi.org/10.1145/3458817.3487401,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2021-P0003,SC,SC,2021,complete,A next-generation discontinuous galerkin fluid dynamics solver with application to high-resolution lung airflow simulations,Martin Kronbichler 0002|Niklas Fehn|Peter Munch|Maximilian Bergbauer|Karl-Robert Wichmann|Carolin Geitner|Momme Allalen|Martin Schulz 0001|Wolfgang A. Wall,Technical Papers,,accepted_paper,10.1145/3458817.3476171,,,,,https://dblp.org/rec/conf/sc/0002FMBWGASW21,https://sc21.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2021.html,,DBLP SC 2021 proceedings metadata,https://doi.org/10.1145/3458817.3476171,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2021-P0004,SC,SC,2021,complete,Accelerating all-electron ab initio simulation of raman spectra for biological systems,Honghui Shang|Fang Li|Yunquan Zhang|Ying Liu 0055|Libo Zhang|Mingchuan Wu|Yangjun Wu|Di Wei|Huimin Cui|Xin Liu 0081|Fei Wang|Yuxi Ye|Yingxiang Gao|Shuang Ni|Xin Chen 0023|Dexun Chen,Technical Papers,,accepted_paper,10.1145/3458817.3476160,,,,,https://dblp.org/rec/conf/sc/ShangLZLZWWWCLW21,https://sc21.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2021.html,,DBLP SC 2021 proceedings metadata,https://doi.org/10.1145/3458817.3476160,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2021-P0005,SC,SC,2021,complete,Accelerating applications using edge tensor processing units,Kuan-Chieh Hsu|Hung-Wei Tseng 0001,Technical Papers,,accepted_paper,10.1145/3458817.3476177,,,,,https://dblp.org/rec/conf/sc/Hsu021,https://sc21.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2021.html,,DBLP SC 2021 proceedings metadata,https://doi.org/10.1145/3458817.3476177,paper,primary,verified,high,T05/T09,"sparse,_graph,_irregular_execution",graph|sparse|gnn|irregular|spmm|spgemm|subgraph,SC-C03,"Sparse, graph, irregular execution",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"Sparse matrices/tensors, graph processing, irregular communication, and graph neural-network execution."
SC-2021-P0006,SC,SC,2021,complete,Accelerating bandwidth-bound deep learning inference with main-memory accelerators,Benjamin Y. Cho|Jeageun Jung|Mattan Erez,Technical Papers,,accepted_paper,10.1145/3458817.3476146,,,,,https://dblp.org/rec/conf/sc/ChoJE21,https://sc21.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2021.html,,DBLP SC 2021 proceedings metadata,https://doi.org/10.1145/3458817.3476146,paper,primary,verified,high,T06/T10/T12,fpga/near-data/domain-specific_co-design,fpga|near-data|near-memory|pim|accelerator|codesign|co-design|photonic,SC-C10,FPGA/near-data/domain-specific co-design,provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"FPGA, near-data/near-memory processing, hardware accelerators, and domain-specific co-design."
SC-2021-P0007,SC,SC,2021,complete,Accelerating large scale de novo metagenome assembly using GPUs,Muaaz Gul Awan|Steven A. Hofmeyr|Rob Egan|Nan Ding 0006|Aydin Buluç|Jack Deslippe|Leonid Oliker|Katherine A. Yelick,Technical Papers,,accepted_paper,10.1145/3458817.3476212,,,,,https://dblp.org/rec/conf/sc/AwanHEDBDOY21,https://sc21.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2021.html,,DBLP SC 2021 proceedings metadata,https://doi.org/10.1145/3458817.3476212,paper,primary,verified,high,T02/T05/T06,gpu/tensor/matrix_kernel_optimization,gpu|tensor|matrix|gemm|convolution|fp16|mixed-precision|kernel,SC-C02,GPU/tensor/matrix kernel optimization,provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"GPU, tensor-core, GEMM, convolution, mixed-precision, and memory-bound kernel optimization."
SC-2021-P0008,SC,SC,2021,complete,Accelerating XOR-based erasure coding using program optimization techniques,Yuya Uezato,Technical Papers,,accepted_paper,10.1145/3458817.3476204,,,,,https://dblp.org/rec/conf/sc/Uezato21,https://sc21.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2021.html,,DBLP SC 2021 proceedings metadata,https://doi.org/10.1145/3458817.3476204,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2021-P0009,SC,SC,2021,complete,AgEBO-tabular: joint neural architecture and hyperparameter search with autotuned data-parallel training for tabular data,Romain Égelé|Prasanna Balaprakash|Isabelle Guyon|Venkatram Vishwanath|Fangfang Xia|Rick Stevens|Zhengying Liu,Technical Papers,,accepted_paper,10.1145/3458817.3476203,,,,,https://dblp.org/rec/conf/sc/EgeleBGVXSL21,https://sc21.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2021.html,,DBLP SC 2021 proceedings metadata,https://doi.org/10.1145/3458817.3476203,paper,primary,verified,high,T01/T02/T08,llm/dnn_training_and_serving_at_scale,llm|deep-learning|inference|training|gpu-cluster|machine-learning,SC-C01,LLM/DNN training and serving at scale,provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"LLM/DNN/GNN training, inference, serving, model memory, and AI workload scaling on HPC systems."
SC-2021-P0010,SC,SC,2021,complete,Anton 3: twenty microseconds of molecular dynamics simulation before lunch,David E. Shaw|Peter J. Adams|Asaph Azaria|Joseph A. Bank|Brannon Batson|Alistair Bell|Michael Bergdorf|Jhanvi Bhatt|J. Adam Butts|Timothy Correia|Robert M. Dirks|Ron O. Dror|Michael P. Eastwood|Bruce Edwards|Amos Even|Peter Feldmann|Michael Fenn|Christopher H. Fenton|Anthony Forte|Joseph Gagliardo|Gennette Gill|Maria Gorlatova|Brian Greskamp|J. P. Grossman|Justin Gullingsrud|Anissa Harper|William Hasenplaugh|Mark Heily|Benjamin Colin Heshmat|Jeremy Hunt|Douglas J. Ierardi|Lev Iserovich|Bryan L. Jackson|Nick P. Johnson|Mollie M. Kirk|John L. Klepeis|Jeffrey S. Kuskin|Kenneth M. Mackenzie|Roy J. Mader|Richard McGowen|Adam McLaughlin|Mark A. Moraes|Mohamed H. Nasr|Lawrence J. Nociolo|Lief O'Donnell|Andrew Parker|Jon L. Peticolas|Goran Pocina|Cristian Predescu|Terry Quan|John K. Salmon|Carl Schwink|Keun Sup Shim|Naseer Siddique|Jochen Spengler|Tamas Szalay|Raymond Tabladillo|Reinhard Tartler|Andrew G. Taube|Michael Theobald|Brian Towles|William Vick|Stanley C. Wang|Michael Wazlowski|Madeleine J. Weingarten|John M. Williams|Kevin A. Yuh,Technical Papers,,accepted_paper,10.1145/3458817.3487397,,,,,https://dblp.org/rec/conf/sc/ShawAABBBBBBCDD21,https://sc21.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2021.html,,DBLP SC 2021 proceedings metadata,https://doi.org/10.1145/3458817.3487397,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2021-P0011,SC,SC,2021,complete,APNN-TC: accelerating arbitrary precision neural networks on ampere GPU tensor cores,Boyuan Feng|Yuke Wang|Tong Geng|Ang Li 0006|Yufei Ding 0001,Technical Papers,,accepted_paper,10.1145/3458817.3476157,,,,,https://dblp.org/rec/conf/sc/FengWGLD21,https://sc21.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2021.html,,DBLP SC 2021 proceedings metadata,https://doi.org/10.1145/3458817.3476157,paper,primary,verified,high,T01/T02/T08,llm/dnn_training_and_serving_at_scale,llm|deep-learning|inference|training|gpu-cluster|machine-learning,SC-C01,LLM/DNN training and serving at scale,provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"LLM/DNN/GNN training, inference, serving, model memory, and AI workload scaling on HPC systems."
SC-2021-P0012,SC,SC,2021,complete,Arithmetic-intensity-guided fault tolerance for neural network inference on GPUs,Jack Kosaian|K. V. Rashmi,Technical Papers,,accepted_paper,10.1145/3458817.3476184,,,,,https://dblp.org/rec/conf/sc/KosaianR21,https://sc21.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2021.html,,DBLP SC 2021 proceedings metadata,https://doi.org/10.1145/3458817.3476184,paper,primary,verified,high,T01/T02/T08,llm/dnn_training_and_serving_at_scale,llm|deep-learning|inference|training|gpu-cluster|machine-learning,SC-C01,LLM/DNN training and serving at scale,provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"LLM/DNN/GNN training, inference, serving, model memory, and AI workload scaling on HPC systems."
SC-2021-P0013,SC,SC,2021,complete,"BAASH: lightweight, efficient, and reliable blockchain-as-a-service for HPC systems",Abdullah Al-Mamun 0001|Feng Yan 0001|Dongfang Zhao 0001,Technical Papers,,accepted_paper,10.1145/3458817.3476155,,,,,https://dblp.org/rec/conf/sc/MamunYZ21,https://sc21.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2021.html,,DBLP SC 2021 proceedings metadata,https://doi.org/10.1145/3458817.3476155,paper,primary,verified,high,T11,general_hpc_needs_review,hpc|needs_review,SC-C99,General HPC applications and needs-review rows,uncertain,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,Rows that need abstract/PDF inspection before assignment to a sharper technical route.
SC-2021-P0014,SC,SC,2021,complete,Billion atom molecular dynamics simulations of carbon at extreme conditions and experimental time and length scales,Kien Nguyen-Cong|Jonathan T. Willman|Stan G. Moore|Anatoly B. Belonoshko|Rahulkumar Gayatri|Evan Weinberg|Mitchell A. Wood|Aidan P. Thompson|Ivan I. Oleynik,Technical Papers,,accepted_paper,10.1145/3458817.3487400,,,,,https://dblp.org/rec/conf/sc/Nguyen-CongWMBG21,https://sc21.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2021.html,,DBLP SC 2021 proceedings metadata,https://doi.org/10.1145/3458817.3487400,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2021-P0015,SC,SC,2021,complete,Bootstrapping in-situ workflow auto-tuning via combining performance models of component applications,Tong Shu|Yanfei Guo|Justin M. Wozniak|Xiaoning Ding|Ian T. Foster|Tahsin M. Kurç,Technical Papers,,accepted_paper,10.1145/3458817.3476197,,,,,https://dblp.org/rec/conf/sc/ShuGWDFK21,https://sc21.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2021.html,,DBLP SC 2021 proceedings metadata,https://doi.org/10.1145/3458817.3476197,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2021-P0016,SC,SC,2021,complete,CAKE: matrix multiplication using constant-bandwidth blocks,H. T. Kung 0001|Vikas Natesh|Andrew Sabot,Technical Papers,,accepted_paper,10.1145/3458817.3476166,,,,,https://dblp.org/rec/conf/sc/KungNS21,https://sc21.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2021.html,,DBLP SC 2021 proceedings metadata,https://doi.org/10.1145/3458817.3476166,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2021-P0017,SC,SC,2021,complete,Case study of SARS-CoV-2 transmission risk assessment in indoor environments using cloud computing resources,Kumar Saurabh|Santi Adavani|Kendrick Tan|Masado Ishii|Boshun Gao|Adarsh Krishnamurthy|Hari Sundar|Baskar Ganapathysubramanian,Technical Papers,,accepted_paper,10.1109/SCWS55283.2021.00020,,,,,https://dblp.org/rec/conf/sc/SaurabhATIGKSG21,https://sc21.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2021.html,,DBLP SC 2021 proceedings metadata,https://doi.org/10.1109/SCWS55283.2021.00020,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2021-P0018,SC,SC,2021,complete,Characterization and prediction of deep learning workloads in large-scale GPU datacenters,Qinghao Hu 0004|Peng Sun 0006|Shengen Yan|Yonggang Wen 0001|Tianwei Zhang 0004,Technical Papers,,accepted_paper,10.1145/3458817.3476223,,,,,https://dblp.org/rec/conf/sc/Hu0Y0021,https://sc21.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2021.html,,DBLP SC 2021 proceedings metadata,https://doi.org/10.1145/3458817.3476223,paper,primary,verified,high,T01/T02/T08,llm/dnn_training_and_serving_at_scale,llm|deep-learning|inference|training|gpu-cluster|machine-learning,SC-C01,LLM/DNN training and serving at scale,provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"LLM/DNN/GNN training, inference, serving, model memory, and AI workload scaling on HPC systems."
SC-2021-P0019,SC,SC,2021,complete,Chimera: efficiently training large-scale neural networks with bidirectional pipelines,Shigang Li 0002|Torsten Hoefler,Technical Papers,,accepted_paper,10.1145/3458817.3476145,,,,,https://dblp.org/rec/conf/sc/0002H21,https://sc21.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2021.html,,DBLP SC 2021 proceedings metadata,https://doi.org/10.1145/3458817.3476145,paper,primary,verified,high,T01/T02/T08,llm/dnn_training_and_serving_at_scale,llm|deep-learning|inference|training|gpu-cluster|machine-learning,SC-C01,LLM/DNN training and serving at scale,provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"LLM/DNN/GNN training, inference, serving, model memory, and AI workload scaling on HPC systems."
SC-2021-P0020,SC,SC,2021,complete,Clairvoyant prefetching for distributed machine learning I/O,Nikoli Dryden|Roman Böhringer|Tal Ben-Nun|Torsten Hoefler,Technical Papers,,accepted_paper,10.1145/3458817.3476181,,,,,https://dblp.org/rec/conf/sc/DrydenBBH21,https://sc21.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2021.html,,DBLP SC 2021 proceedings metadata,https://doi.org/10.1145/3458817.3476181,paper,primary,verified,high,T01/T02/T08,llm/dnn_training_and_serving_at_scale,llm|deep-learning|inference|training|gpu-cluster|machine-learning,SC-C01,LLM/DNN training and serving at scale,provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"LLM/DNN/GNN training, inference, serving, model memory, and AI workload scaling on HPC systems."
SC-2021-P0021,SC,SC,2021,complete,"Closing the ""quantum supremacy"" gap: achieving real-time simulation of a random quantum circuit using a new Sunway supercomputer",Yong (Alexander) Liu|Xin (Lucy) Liu|Fang (Nancy) Li|Haohuan Fu|Yuling Yang|Jiawei Song|Pengpeng Zhao 0006|Zhen Wang|Dajia Peng|Huarong Chen|Chu Guo|Heliang Huang|Wenzhao Wu|Dexun Chen,Technical Papers,,accepted_paper,10.1145/3458817.3487399,,,,,https://dblp.org/rec/conf/sc/LiuLLFYSZWPCGHW21,https://sc21.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2021.html,,DBLP SC 2021 proceedings metadata,https://doi.org/10.1145/3458817.3487399,paper,primary,verified,high,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,SC-C05,"Storage, I/O, compression, data movement",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"File systems, storage hierarchy, NVM, compression, checkpoint/restart, and large data movement."
SC-2021-P0022,SC,SC,2021,complete,cuTS: scaling subgraph isomorphism on distributed multi-GPU systems using trie based data structure,Lizhi Xiang|Arif Khan 0005|Edoardo Serra|Mahantesh Halappanavar|Aravind Sukumaran-Rajam,Technical Papers,,accepted_paper,10.1145/3458817.3476214,,,,,https://dblp.org/rec/conf/sc/XiangKSHS21,https://sc21.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2021.html,,DBLP SC 2021 proceedings metadata,https://doi.org/10.1145/3458817.3476214,paper,primary,verified,high,T05/T09,"sparse,_graph,_irregular_execution",graph|sparse|gnn|irregular|spmm|spgemm|subgraph,SC-C03,"Sparse, graph, irregular execution",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"Sparse matrices/tensors, graph processing, irregular communication, and graph neural-network execution."
SC-2021-P0023,SC,SC,2021,complete,Cuttlefish: library for achieving energy efficiency in multicore parallel programs,Sunil Kumar 0001|Akshat Gupta|Vivek Kumar 0001|Sridutt Bhalachandra,Technical Papers,,accepted_paper,10.1145/3458817.3476163,,,,,https://dblp.org/rec/conf/sc/KumarGKB21,https://sc21.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2021.html,,DBLP SC 2021 proceedings metadata,https://doi.org/10.1145/3458817.3476163,paper,primary,verified,high,T11/T12,"resilience,_reliability,_power_operations",resilience|reliability|fault|failure|power|thermal|energy|error,SC-C09,"Resilience, reliability, power operations",provisional,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,"Fault tolerance, reliability, power/thermal behavior, failure management, and operational risk."
SC-2021-P0024,SC,SC,2021,complete,DeltaFS: a scalable no-ground-truth filesystem for massively-parallel computing,Qing Zheng|Charles D. Cranor|Gregory R. Ganger|Garth A. Gibson|George Amvrosiadis|Bradley W. Settlemyer|Gary A. Grider,Technical Papers,,accepted_paper,10.1145/3458817.3476148,,,,,https://dblp.org/rec/conf/sc/ZhengCGGASG21,https://sc21.supercomputing.org/program/papers/,https://dblp.org/db/conf/sc/sc2021.html,,DBLP SC 2021 proceedings metadata,https://doi.org/10.1145/3458817.3476148,paper,primary,verified,high,T11,general_hpc_needs_review,hpc|needs_review,SC-C99,General HPC applications and needs-review rows,uncertain,Title-level metadata clustering using clustering-agent topic seed; no batch abstract/PDF enrichment.,,,,,none,,,maybe,abstract|keywords|session,Rows that need abstract/PDF inspection before assignment to a sharper technical route.
