paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
HPCA-2023-P0071,HPCA,HPCA,2023,complete,Poseidon: Practical Homomorphic Encryption Accelerator,Yinghao Yang 0001|Huaizhi Zhang|Shengyu Fan|Hang Lu|Mingzhe Zhang 0005|Xiaowei Li 0001,Main Program,Session 5B: Encryption and SGX,accepted_paper,10.1109/HPCA56546.2023.10070984,,https://doi.org/10.1109/HPCA56546.2023.10070984,,,https://dblp.org/rec/conf/hpca/YangZFLZL23,https://hpca-conf.org/2023/main-program/,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10070984,paper,primary,verified,high,T11/T12,security_side_channel_correctness,security|correctness,HPCA-C06,"Security, side channels, isolation, and correctness",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2023-P0072,HPCA,HPCA,2023,complete,Post0-VR: Enabling Universal Realistic Rendering for Modern VR via Exploiting Architectural Similarity and Data Sharing,Yu Wen 0003|Chenhao Xie 0001|Shuaiwen Leon Song|Xin Fu 0001,Main Program,Session 2C: Applications 1,accepted_paper,10.1109/HPCA56546.2023.10071097,,https://doi.org/10.1109/HPCA56546.2023.10071097,,,https://dblp.org/rec/conf/hpca/WenXSF23,https://hpca-conf.org/2023/main-program/,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10071097,paper,primary,verified,high,T03/T06,graphics_vr_rendering_pipeline,graphics|rendering|vr,HPCA-C12,"Graphics, VR, ray tracing, and rendering pipelines",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2023-P0073,HPCA,HPCA,2023,complete,Rambda: RDMA-driven Acceleration Framework for Memory-intensive µs-scale Datacenter Applications,Yifan Yuan|Jinghan Huang 0001|Yan Sun|Tianchen Wang|Jacob Nelson 0001|Dan R. K. Ports|Yipeng Wang 0002|Ren Wang 0001|Charlie Tai|Nam Sung Kim,Main Program,,accepted_paper,10.1109/HPCA56546.2023.10071127,,https://doi.org/10.1109/HPCA56546.2023.10071127,,,https://dblp.org/rec/conf/hpca/YuanHSWNPWWTK23,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10071127,paper,primary,verified,high,T10/T11,memory_cache_prefetch_dram,memory|cache|dram|prefetch,HPCA-C03,"Memory hierarchy, cache, prefetching, and DRAM",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2023-P0074,HPCA,HPCA,2023,complete,Realizing Extreme Endurance Through Fault-aware Wear Leveling and Improved Tolerance,Jiangwei Zhang|Chong Wang|Zhenhua Zhu 0002|Donald Kline|Alex K. Jones|Huazhong Yang|Yu Wang 0002,Main Program,Session 5C: Reliability,accepted_paper,10.1109/HPCA56546.2023.10071093,,https://doi.org/10.1109/HPCA56546.2023.10071093,,,https://dblp.org/rec/conf/hpca/ZhangWZKJYW23,https://hpca-conf.org/2023/main-program/,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10071093,paper,primary,verified,high,T11/T12,reliability_fault_tolerance_resilience,reliability|fault_tolerance|resilience,HPCA-C14,"Reliability, fault tolerance, and error resilience",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2023-P0075,HPCA,HPCA,2023,complete,Reconciling Selective Logging and Hardware Persistent Memory Transaction,Chencheng Ye 0001|Yuanchao Xu 0001|Xipeng Shen|Yan Sha|Xiaofei Liao|Hai Jin 0001|Yan Solihin,Main Program,Session 4B: PIMs and Persistent Memory,accepted_paper,10.1109/HPCA56546.2023.10071088,,https://doi.org/10.1109/HPCA56546.2023.10071088,,,https://dblp.org/rec/conf/hpca/YeXSSLJS23,https://hpca-conf.org/2023/main-program/,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10071088,paper,primary,verified,high,T10/T11,memory_cache_prefetch_dram,memory|cache|dram|prefetch,HPCA-C03,"Memory hierarchy, cache, prefetching, and DRAM",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2023-P0076,HPCA,HPCA,2023,complete,Root Crash Consistency of SGX-style Integrity Trees in Secure Non-Volatile Memory Systems,Jianming Huang 0001|Yu Hua 0001,Main Program,Session 1B: NVRAM and Hybrid Memory,accepted_paper,10.1109/HPCA56546.2023.10071003,,https://doi.org/10.1109/HPCA56546.2023.10071003,,,https://dblp.org/rec/conf/hpca/HuangH23,https://hpca-conf.org/2023/main-program/,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10071003,paper,primary,verified,high,T11/T12,security_side_channel_correctness,security|correctness,HPCA-C06,"Security, side channels, isolation, and correctness",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2023-P0077,HPCA,HPCA,2023,complete,Safety Hints for HTM Capacity Abort Mitigation,Anirudh Jain|Divya Kiran Kadiyala|Alexandros Daglis,Main Program,Session 1C: Caching and Memory Management,accepted_paper,10.1109/HPCA56546.2023.10071113,,https://doi.org/10.1109/HPCA56546.2023.10071113,,,https://dblp.org/rec/conf/hpca/JainKD23,https://hpca-conf.org/2023/main-program/,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10071113,paper,primary,verified,high,T11,general_architecture_needs_review,microarchitecture|needs_review,HPCA-C11,General architecture and needs-review rows,uncertain,Unresolved title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2023-P0078,HPCA,HPCA,2023,complete,Scalable and Secure Row-Swap: Efficient and Safe Row Hammer Mitigation in Memory Systems,Jeonghyun Woo|Gururaj Saileshwar|Prashant J. Nair,Main Program,Session 2B: Security,accepted_paper,10.1109/HPCA56546.2023.10070999,,https://doi.org/10.1109/HPCA56546.2023.10070999,,,https://dblp.org/rec/conf/hpca/WooSN23,https://hpca-conf.org/2023/main-program/,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10070999,paper,primary,verified,high,T11/T12,security_side_channel_correctness,security|correctness,HPCA-C06,"Security, side channels, isolation, and correctness",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,HPCA-2023-A10,none,,,maybe,abstract|keywords,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2023-P0079,HPCA,HPCA,2023,complete,SecPB: Architectures for Secure Non-Volatile Memory with Battery-Backed Persist Buffers,Alexander Freij|Huiyang Zhou|Yan Solihin,Main Program,Session 4B: PIMs and Persistent Memory,accepted_paper,10.1109/HPCA56546.2023.10071082,,https://doi.org/10.1109/HPCA56546.2023.10071082,,,https://dblp.org/rec/conf/hpca/FreijZS23,https://hpca-conf.org/2023/main-program/,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10071082,paper,primary,verified,high,T11/T12,security_side_channel_correctness,security|correctness,HPCA-C06,"Security, side channels, isolation, and correctness",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2023-P0080,HPCA,HPCA,2023,complete,Securator: A Fast and Secure Neural Processing Unit,Nivedita Shrivastava|Smruti Ranjan Sarangi,Main Program,Session 7A: Neural Network and Accelerators 3,accepted_paper,10.1109/HPCA56546.2023.10071091,,https://doi.org/10.1109/HPCA56546.2023.10071091,,,https://dblp.org/rec/conf/hpca/ShrivastavaS23,https://hpca-conf.org/2023/main-program/,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10071091,paper,primary,verified,high,T11/T12,security_side_channel_correctness,security|correctness,HPCA-C06,"Security, side channels, isolation, and correctness",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2023-P0081,HPCA,HPCA,2023,complete,SGCN: Exploiting Compressed-Sparse Features in Deep Graph Convolutional Network Accelerators,Mingi Yoo|Jaeyong Song 0002|Jounghoo Lee|Namhyung Kim|Youngsok Kim|Jinho Lee 0001,Main Program,Session 1A: Neural Networks and Accelerators 1,accepted_paper,10.1109/HPCA56546.2023.10071102,,https://doi.org/10.1109/HPCA56546.2023.10071102,,,https://dblp.org/rec/conf/hpca/YooSLKKL23,https://hpca-conf.org/2023/main-program/,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10071102,paper,primary,verified,high,T09/T05,graph_sparse_irregular_workloads,sparse|irregular|graph,HPCA-C07,"Graph, sparse, irregular, and dynamic workloads",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2023-P0082,HPCA,HPCA,2023,complete,SHADOW: Preventing Row Hammer in DRAM with Intra-Subarray Row Shuffling,Minbok Wi|Jaehyun Park 0006|Seoyoung Ko|Michael Jaemin Kim|Nam Sung Kim|Eojin Lee|Jung Ho Ahn,Main Program,Session 2B: Security,accepted_paper,10.1109/HPCA56546.2023.10070966,,https://doi.org/10.1109/HPCA56546.2023.10070966,,,https://dblp.org/rec/conf/hpca/WiPKKKLA23,https://hpca-conf.org/2023/main-program/,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10070966,paper,primary,verified,high,T10/T11,memory_cache_prefetch_dram,memory|cache|dram|prefetch,HPCA-C03,"Memory hierarchy, cache, prefetching, and DRAM",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2023-P0083,HPCA,HPCA,2023,complete,Sibia: Signed Bit-slice Architecture for Dense DNN Acceleration with Slice-level Sparsity Exploitation,Dongseok Im|Gwangtae Park|Zhiyong Li 0016|Junha Ryu|Hoi-Jun Yoo,Main Program,Session 1A: Neural Networks and Accelerators 1,accepted_paper,10.1109/HPCA56546.2023.10071031,,https://doi.org/10.1109/HPCA56546.2023.10071031,,,https://dblp.org/rec/conf/hpca/ImPLRY23,https://hpca-conf.org/2023/main-program/,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10071031,paper,primary,verified,high,T02/T06,dnn_transformer_ai_acceleration,neural|machine_learning|tensor,HPCA-C01,DNN/Transformer/AI accelerator and ML systems,provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2023-P0084,HPCA,HPCA,2023,complete,Silo: Speculative Hardware Logging for Atomic Durability in Persistent Memory,Ming Zhang|Yu Hua 0001,Main Program,Session 4B: PIMs and Persistent Memory,accepted_paper,10.1109/HPCA56546.2023.10071034,,https://doi.org/10.1109/HPCA56546.2023.10071034,,,https://dblp.org/rec/conf/hpca/ZhangH23,https://hpca-conf.org/2023/main-program/,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10071034,paper,primary,verified,high,T10/T11,memory_cache_prefetch_dram,memory|cache|dram|prefetch,HPCA-C03,"Memory hierarchy, cache, prefetching, and DRAM",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2023-P0085,HPCA,HPCA,2023,complete,SnakeByte: A TLB Design with Adaptive and Recursive Page Merging in GPUs,Jiwon Lee|Ju Min Lee|Yunho Oh|William J. Song|Won Woo Ro,Main Program,,accepted_paper,10.1109/HPCA56546.2023.10071063,,https://doi.org/10.1109/HPCA56546.2023.10071063,,,https://dblp.org/rec/conf/hpca/LeeLOSR23,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10071063,paper,primary,verified,high,T10/T11,memory_cache_prefetch_dram,memory|cache|dram|prefetch,HPCA-C03,"Memory hierarchy, cache, prefetching, and DRAM",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2023-P0086,HPCA,HPCA,2023,complete,SpecFaaS: Accelerating Serverless Applications with Speculative Function Execution,Jovan Stojkovic|Tianyin Xu|Hubertus Franke|Josep Torrellas,Main Program,Session 5A: Cloud and Edge Computing,accepted_paper,10.1109/HPCA56546.2023.10071120,,https://doi.org/10.1109/HPCA56546.2023.10071120,,,https://dblp.org/rec/conf/hpca/StojkovicXFT23,https://hpca-conf.org/2023/main-program/,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10071120,paper,primary,verified,high,T08/T10,datacenter_cloud_server_qos,datacenter|cloud|server|qos,HPCA-C04,"Datacenter, cloud, server QoS, and resource allocation",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2023-P0087,HPCA,HPCA,2023,complete,Speculative Register Reclamation,Sanyam Mehta,Main Program,Session 7B: Microarchitecture and memory Systems,accepted_paper,10.1109/HPCA56546.2023.10071122,,https://doi.org/10.1109/HPCA56546.2023.10071122,,,https://dblp.org/rec/conf/hpca/Mehta23,https://hpca-conf.org/2023/main-program/,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10071122,paper,primary,verified,high,T11,general_architecture_needs_review,microarchitecture|needs_review,HPCA-C11,General architecture and needs-review rows,uncertain,Unresolved title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2023-P0088,HPCA,HPCA,2023,complete,Tensor Movement Orchestration in Multi-GPU Training Systems,Shao-Fu Lin|Yi-Jung Chen|Hsiang-Yun Cheng|Chia-Lin Yang,Main Program,Session 7A: Neural Network and Accelerators 3,accepted_paper,10.1109/HPCA56546.2023.10071043,,https://doi.org/10.1109/HPCA56546.2023.10071043,,,https://dblp.org/rec/conf/hpca/LinCCY23,https://hpca-conf.org/2023/main-program/,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10071043,paper,primary,verified,high,T02/T06,dnn_transformer_ai_acceleration,neural|machine_learning|tensor,HPCA-C01,DNN/Transformer/AI accelerator and ML systems,provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2023-P0089,HPCA,HPCA,2023,complete,TensorFHE: Achieving Practical Computation on Encrypted Data Using GPGPU,Shengyu Fan|Zhiwei Wang|Weizhi Xu 0001|Rui Hou 0001|Dan Meng 0002|Mingzhe Zhang 0005,Main Program,Session 5B: Encryption and SGX,accepted_paper,10.1109/HPCA56546.2023.10071017,,https://doi.org/10.1109/HPCA56546.2023.10071017,,,https://dblp.org/rec/conf/hpca/FanWXHMZ23,https://hpca-conf.org/2023/main-program/,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10071017,paper,primary,verified,high,T02/T06,dnn_transformer_ai_acceleration,neural|machine_learning|tensor,HPCA-C01,DNN/Transformer/AI accelerator and ML systems,provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2023-P0090,HPCA,HPCA,2023,complete,The Imitation Game: Leveraging CopyCats for Robust Native Gate Selection in NISQ Programs,Poulami Das 0005|Eric Kessler|Yunong Shi,Main Program,Session 4C: Quantum and FPGAs,accepted_paper,10.1109/HPCA56546.2023.10071025,,https://doi.org/10.1109/HPCA56546.2023.10071025,,,https://dblp.org/rec/conf/hpca/DasKS23,https://hpca-conf.org/2023/main-program/,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10071025,paper,primary,verified,high,T11,general_architecture_needs_review,microarchitecture|needs_review,HPCA-C11,General architecture and needs-review rows,uncertain,Unresolved title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2023-P0091,HPCA,HPCA,2023,complete,Thoth: Bridging the Gap Between Persistently Secure Memories and Memory Interfaces of Emerging NVMs,Xijing Han|James Tuck 0001|Amro Awad,Main Program,Session 1B: NVRAM and Hybrid Memory,accepted_paper,10.1109/HPCA56546.2023.10070991,,https://doi.org/10.1109/HPCA56546.2023.10070991,,,https://dblp.org/rec/conf/hpca/HanTA23,https://hpca-conf.org/2023/main-program/,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10070991,paper,primary,verified,high,T11/T12,security_side_channel_correctness,security|correctness,HPCA-C06,"Security, side channels, isolation, and correctness",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2023-P0092,HPCA,HPCA,2023,complete,Trans-FW: Short Circuiting Page Table Walk in Multi-GPU Systems via Remote Forwarding,Bingyao Li 0001|Jieming Yin|Anup Holey|Youtao Zhang|Jun Yang 0002|Xulong Tang,Main Program,Session 3B: Datacenters and HPC,accepted_paper,10.1109/HPCA56546.2023.10071054,,https://doi.org/10.1109/HPCA56546.2023.10071054,,,https://dblp.org/rec/conf/hpca/LiYHZYT23,https://hpca-conf.org/2023/main-program/,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10071054,paper,primary,verified,high,T10/T11,memory_cache_prefetch_dram,memory|cache|dram|prefetch,HPCA-C03,"Memory hierarchy, cache, prefetching, and DRAM",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2023-P0093,HPCA,HPCA,2023,complete,Turbo: SmartNIC-enabled Dynamic Load Balancing of µs-scale RPCs,Hamed Seyedroudbari|Srikar Vanavasam|Alexandros Daglis,Main Program,Session 6B: NICs and Networks,accepted_paper,10.1109/HPCA56546.2023.10071135,,https://doi.org/10.1109/HPCA56546.2023.10071135,,,https://dblp.org/rec/conf/hpca/SeyedroudbariVD23,https://hpca-conf.org/2023/main-program/,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10071135,paper,primary,verified,high,T09/T05,graph_sparse_irregular_workloads,sparse|irregular|graph,HPCA-C07,"Graph, sparse, irregular, and dynamic workloads",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2023-P0094,HPCA,HPCA,2023,complete,VAQUERO: A Scratchpad-based Vector Accelerator for Query Processing,Julián Pavón|Iván Vargas Valdivieso|Joan Marimon|Roger Figueras|Francesc Moll|Osman S. Unsal|Mateo Valero|Adrián Cristal,Main Program,,accepted_paper,10.1109/HPCA56546.2023.10070958,,https://doi.org/10.1109/HPCA56546.2023.10070958,,,https://dblp.org/rec/conf/hpca/PavonVMFMUVC23,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10070958,paper,primary,verified,high,T06/T11,gpu_simt_core_microarchitecture,gpu|core|microarchitecture,HPCA-C05,"GPU, SIMT, vector, and core microarchitecture",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2023-P0095,HPCA,HPCA,2023,complete,VEGETA: Vertically-Integrated Extensions for Sparse/Dense GEMM Tile Acceleration on CPUs,Geonhwa Jeong|Sana Damani|Abhimanyu Rajeshkumar Bambhaniya|Eric Qin 0001|Christopher J. Hughes|Sreenivas Subramoney|Hyesoon Kim|Tushar Krishna,Main Program,Session 2A: Accelerators,accepted_paper,10.1109/HPCA56546.2023.10071058,,https://doi.org/10.1109/HPCA56546.2023.10071058,,,https://dblp.org/rec/conf/hpca/JeongDBQHSKK23,https://hpca-conf.org/2023/main-program/,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10071058,paper,primary,verified,high,T09/T05,graph_sparse_irregular_workloads,sparse|irregular|graph,HPCA-C07,"Graph, sparse, irregular, and dynamic workloads",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2023-P0096,HPCA,HPCA,2023,complete,ViTALiTy: Unifying Low-rank and Sparse Approximation for Vision Transformer Acceleration with a Linear Taylor Attention,Jyotikrishna Dass|Shang Wu 0003|Huihong Shi|Chaojian Li|Zhifan Ye|Zhongfeng Wang 0001|Yingyan Lin 0001,Main Program,,accepted_paper,10.1109/HPCA56546.2023.10071081,,https://doi.org/10.1109/HPCA56546.2023.10071081,,,https://dblp.org/rec/conf/hpca/DassWSLYWL23,,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10071081,paper,primary,verified,high,T01/T02/T08,llm_transformer_attention_serving,llm|transformer|attention|serving,HPCA-C13,"LLM, Transformer, attention, and serving architecture",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords|session,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2023-P0097,HPCA,HPCA,2023,complete,ViTCoD: Vision Transformer Acceleration via Dedicated Algorithm and Accelerator Co-Design,Haoran You|Zhanyi Sun|Huihong Shi|Zhongzhi Yu|Yang Zhao 0013|Yongan Zhang|Chaojian Li|Baopu Li|Yingyan Lin 0001,Main Program,Session 2A: Accelerators,accepted_paper,10.1109/HPCA56546.2023.10071027,,https://doi.org/10.1109/HPCA56546.2023.10071027,,,https://dblp.org/rec/conf/hpca/YouSSYZZLLL23,https://hpca-conf.org/2023/main-program/,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10071027,paper,primary,verified,high,T01/T02/T08,llm_transformer_attention_serving,llm|transformer|attention|serving,HPCA-C13,"LLM, Transformer, attention, and serving architecture",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2023-P0098,HPCA,HPCA,2023,complete,VVQ: Virtualizing Virtual Channel for Cost-Efficient Protocol Deadlock Avoidance,Hans Kasan|John Kim 0001,Main Program,Session 6B: NICs and Networks,accepted_paper,10.1109/HPCA56546.2023.10071059,,https://doi.org/10.1109/HPCA56546.2023.10071059,,,https://dblp.org/rec/conf/hpca/KasanK23,https://hpca-conf.org/2023/main-program/,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2023 proceedings metadata,https://doi.org/10.1109/HPCA56546.2023.10071059,paper,primary,verified,high,T11,general_architecture_needs_review,microarchitecture|needs_review,HPCA-C11,General architecture and needs-review rows,uncertain,Unresolved title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords,DBLP-backed proceedings row; official session/track merged when a title match was available.
HPCA-2024-P0001,HPCA,HPCA,2024,complete,A Quantum Computer Trusted Execution Environment,Theodoros Trochatos|Chuanqi Xu|Sanjay Deshpande|Yao Lu|Yongshan Ding 0001|Jakub Szefer,Best of CAL,Best of CAL,accepted_paper,10.1109/HPCA57654.2024.00051,,https://doi.org/10.1109/HPCA57654.2024.00051,,,https://dblp.org/rec/conf/hpca/TrochatosXDLDS24,https://www.hpca-conf.org/2024/program/main.php,https://dblp.org/db/conf/hpca/,,DBLP HPCA 2024 proceedings metadata,https://doi.org/10.1109/HPCA57654.2024.00051,paper,primary,verified,high,T11/T12,security_side_channel_correctness,security|correctness,HPCA-C06,"Security, side channels, isolation, and correctness",provisional,Title-level metadata clustering; no batch abstract/session enrichment. Metadata verification confidence does not equal topic-assignment confidence.,,,,,none,,,maybe,abstract|keywords,DBLP-backed proceedings row; official session/track merged when a title match was available.
