paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
MLSys-2024-P0033,MLSys,MLSys,2024,complete,Torch2Chip: An End-to-end Customizable Deep Neural Network Compression and Deployment Toolkit for Prototype Hardware Accelerator Design,Jian Meng|Yuan Liao|Anupreetham Anupreetham|Ahmed Hasssan|Shixing Yu|Han-sok Suh|Xiaofeng Hu|Jae-sun Seo,Conference,conferenceConference,accepted_paper,,,,,,https://dblp.org/search?q=Torch2Chip%3A%20An%20End-to-end%20Customizable%20Deep%20Neural%20Network%20Compression%20and%20Deployment%20Toolkit%20for%20Prototype%20Hardware%20Accelerator%20Design,,https://proceedings.mlsys.org/paper_files/paper/2024/hash/b8bf2c0dd0b48511889b7d3b2c5fc8f5-Abstract-Conference.html,https://proceedings.mlsys.org/paper_files/paper/2024/file/b8bf2c0dd0b48511889b7d3b2c5fc8f5-Paper-Conference.pdf,MLSys 2024 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2024/hash/b8bf2c0dd0b48511889b7d3b2c5fc8f5-Abstract-Conference.html,proceedings,primary,verified,high,T07/T08/T12,compiler_graph_autotuning_codesign,compiler|autotuning|kernel|hardware_software_codesign,MLSYS-C03,"Compiler, graph optimization, autotuning, and hardware/software co-design",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2024-P0034,MLSys,MLSys,2024,complete,UniDM: A Unified Framework for Data Manipulation with Large Language Models,Yichen Qian|Yongyi He|Rong Zhu|Jintao Huang|Zhijian Ma|Haibin Wang|Yaohua Wang|Xiuyu Sun|Defu Lian|Bolin Ding|Jingren Zhou,Conference,conferenceConference,accepted_paper,,,,,,https://dblp.org/search?q=UniDM%3A%20A%20Unified%20Framework%20for%20Data%20Manipulation%20with%20Large%20Language%20Models,,https://proceedings.mlsys.org/paper_files/paper/2024/hash/dcb38c6ad7911842ab31081be9540b89-Abstract-Conference.html,https://proceedings.mlsys.org/paper_files/paper/2024/file/dcb38c6ad7911842ab31081be9540b89-Paper-Conference.pdf,MLSys 2024 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2024/hash/dcb38c6ad7911842ab31081be9540b89-Abstract-Conference.html,proceedings,primary,verified,high,T01/T02/T08,llm_inference_kv_attention_serving,llm|transformer|attention|serving|quantization,MLSYS-C01,"LLM/Transformer inference, KV cache, attention, and serving",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2024-P0035,MLSys,MLSys,2024,complete,VIDUR: A LARGE-SCALE SIMULATION FRAMEWORK FOR LLM INFERENCE,Amey Agrawal|Nitin Kedia|Jayashree Mohan|Ashish Panwar|Nipun Kwatra|Bhargav Gulavani|Ramachandran Ramjee|Alexey Tumanov,Conference,conferenceConference,accepted_paper,,,,,,https://dblp.org/search?q=VIDUR%3A%20A%20LARGE-SCALE%20SIMULATION%20FRAMEWORK%20FOR%20LLM%20INFERENCE,,https://proceedings.mlsys.org/paper_files/paper/2024/hash/b74a8de47d2b3c928360e0a011f48351-Abstract-Conference.html,https://proceedings.mlsys.org/paper_files/paper/2024/file/b74a8de47d2b3c928360e0a011f48351-Paper-Conference.pdf,MLSys 2024 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2024/hash/b74a8de47d2b3c928360e0a011f48351-Abstract-Conference.html,proceedings,primary,verified,high,T01/T02/T08,llm_inference_kv_attention_serving,llm|transformer|attention|serving|quantization,MLSYS-C01,"LLM/Transformer inference, KV cache, attention, and serving",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,tool_benchmark,5,LLM inference simulation and configuration-search route,yes,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2024-P0036,MLSys,MLSys,2024,complete,vMCU: Coordinated Memory Management and Kernel Optimization for DNN Inference on MCUs,Size Zheng|Renze Chen|Meng Li|Zihao Ye|Luis Ceze|Yun Liang,Conference,conferenceConference,accepted_paper,,,,,,https://dblp.org/search?q=vMCU%3A%20Coordinated%20Memory%20Management%20and%20Kernel%20Optimization%20for%20DNN%20Inference%20on%20MCUs,,https://proceedings.mlsys.org/paper_files/paper/2024/hash/d5a655b8b373737b4f2aea8f78e5e754-Abstract-Conference.html,https://proceedings.mlsys.org/paper_files/paper/2024/file/d5a655b8b373737b4f2aea8f78e5e754-Paper-Conference.pdf,MLSys 2024 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2024/hash/d5a655b8b373737b4f2aea8f78e5e754-Abstract-Conference.html,proceedings,primary,verified,high,T07/T08/T12,compiler_graph_autotuning_codesign,compiler|autotuning|kernel|hardware_software_codesign,MLSYS-C03,"Compiler, graph optimization, autotuning, and hardware/software co-design",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2024-P0037,MLSys,MLSys,2024,complete,VQPy: An Object-Oriented Approach to Modern Video Analytics,Shan Yu|Zhenting Zhu|Yu Chen|Hanchen Xu|Pengzhan Zhao|Yang Wang|Arthi Padmanabhan|Hugo Latapie|Harry Xu,Conference,conferenceConference,accepted_paper,,,,,,https://dblp.org/search?q=VQPy%3A%20An%20Object-Oriented%20Approach%20to%20Modern%20Video%20Analytics,,https://proceedings.mlsys.org/paper_files/paper/2024/hash/87eaaa8605a1a472d9a9756e7500517b-Abstract-Conference.html,https://proceedings.mlsys.org/paper_files/paper/2024/file/87eaaa8605a1a472d9a9756e7500517b-Paper-Conference.pdf,MLSys 2024 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2024/hash/87eaaa8605a1a472d9a9756e7500517b-Abstract-Conference.html,proceedings,primary,verified,high,T03/T04,neural_rendering_3d_vision,3d|vision|rendering|video,MLSYS-C08,"3DGS, neural rendering, XR, video, and vision systems",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2025-P0001,MLSys,MLSys,2025,complete,A Bring-Your-Own-Model Approach for ML-Driven Storage Placement in Warehouse-Scale Computers,Chenxi Yang|Yan Li|Martin Maas|Mustafa Uysal|Ubaid Ullah Hafeez|Arif Merchant|Richard McDougall,Conference,conferenceConference,accepted_paper,,,,,,https://dblp.org/search?q=A%20Bring-Your-Own-Model%20Approach%20for%20ML-Driven%20Storage%20Placement%20in%20Warehouse-Scale%20Computers,,https://proceedings.mlsys.org/paper_files/paper/2025/hash/e01c431bbb83153632c0dcfaf8ccda0a-Abstract-Conference.html,https://proceedings.mlsys.org/paper_files/paper/2025/file/e01c431bbb83153632c0dcfaf8ccda0a-Paper-Conference.pdf,MLSys 2025 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2025/hash/e01c431bbb83153632c0dcfaf8ccda0a-Abstract-Conference.html,proceedings,primary,verified,high,T11,general_mlsys_needs_review,ml_systems|needs_review,MLSYS-C09,General MLSys systems and needs-review rows,provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2025-P0002,MLSys,MLSys,2025,complete,AdaParse: An Adaptive Parallel PDF Parsing and Resource Scaling Engine,Carlo Siebenschuh|Kyle Hippe|Ozan Gokdemir|Alexander Brace|Arham Mushtaq Khan|Khalid Hossain|Yadu Babuji|Nicholas Chia|Venkatram Vishwanath|Arvind Ramanathan|Rick L. Stevens|Ian Foster|Robert Underwood,Conference,conferenceConference,accepted_paper,,,,,,https://dblp.org/search?q=AdaParse%3A%20An%20Adaptive%20Parallel%20PDF%20Parsing%20and%20Resource%20Scaling%20Engine,,https://proceedings.mlsys.org/paper_files/paper/2025/hash/678773d96b5822e93348aeb5c80d4dc5-Abstract-Conference.html,https://proceedings.mlsys.org/paper_files/paper/2025/file/678773d96b5822e93348aeb5c80d4dc5-Paper-Conference.pdf,MLSys 2025 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2025/hash/678773d96b5822e93348aeb5c80d4dc5-Abstract-Conference.html,proceedings,primary,verified,high,T08/T10/T11,distributed_training_orchestration,distributed_training|communication|scheduling,MLSYS-C02,"Distributed training, communication, and accelerator orchestration",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2025-P0003,MLSys,MLSys,2025,complete,AI Metropolis: Scaling Large Language Model-based Multi-Agent Simulation with Out-of-order Execution,Zhiqiang Xie|Hao Kang|Ying Sheng|Tushar Krishna|Kayvon Fatahalian|Christos Kozyrakis,Conference,conferenceConference,accepted_paper,,,,,,https://dblp.org/search?q=AI%20Metropolis%3A%20Scaling%20Large%20Language%20Model-based%20Multi-Agent%20Simulation%20with%20Out-of-order%20Execution,,https://proceedings.mlsys.org/paper_files/paper/2025/hash/4f31327e046913c7238d5b671f5d820e-Abstract-Conference.html,https://proceedings.mlsys.org/paper_files/paper/2025/file/4f31327e046913c7238d5b671f5d820e-Paper-Conference.pdf,MLSys 2025 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2025/hash/4f31327e046913c7238d5b671f5d820e-Abstract-Conference.html,proceedings,primary,verified,high,T01/T02/T08,llm_inference_kv_attention_serving,llm|transformer|attention|serving|quantization,MLSYS-C01,"LLM/Transformer inference, KV cache, attention, and serving",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2025-P0004,MLSys,MLSys,2025,complete,AIOpsLab: A Holistic Framework to Evaluate AI Agents for Enabling Autonomous Clouds,Yinfang Chen|Manish Shetty|Gagan Somashekar|Minghua Ma|Yogesh Simmhan|Jonathan Mace|Chetan Bansal|Rujia Wang|Saravan Rajmohan,Conference,conferenceConference,accepted_paper,,,,,,https://dblp.org/search?q=AIOpsLab%3A%20A%20Holistic%20Framework%20to%20Evaluate%20AI%20Agents%20for%20Enabling%20Autonomous%20Clouds,,https://proceedings.mlsys.org/paper_files/paper/2025/hash/d1f9e4a9f109b6e8b75ed362736f22ec-Abstract-Conference.html,https://proceedings.mlsys.org/paper_files/paper/2025/file/d1f9e4a9f109b6e8b75ed362736f22ec-Paper-Conference.pdf,MLSys 2025 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2025/hash/d1f9e4a9f109b6e8b75ed362736f22ec-Abstract-Conference.html,proceedings,primary,verified,high,T11,general_mlsys_needs_review,ml_systems|needs_review,MLSYS-C09,General MLSys systems and needs-review rows,provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2025-P0005,MLSys,MLSys,2025,complete,"APOLLO: SGD-like Memory, AdamW-level Performance",Hanqing Zhu|Zhenyu Zhang|Wenyan Cong|Xi Liu|Sem Park|Vikas Chandra|Bo Long|David Z. Pan|Zhangyang Wang|Jinwon Lee,Conference,conferenceConference,accepted_paper,,,,,,https://dblp.org/search?q=APOLLO%3A%20SGD-like%20Memory%2C%20AdamW-level%20Performance,,https://proceedings.mlsys.org/paper_files/paper/2025/hash/437bc4ccafd3fc6d4289bd10940be42b-Abstract-Conference.html,https://proceedings.mlsys.org/paper_files/paper/2025/file/437bc4ccafd3fc6d4289bd10940be42b-Paper-Conference.pdf,MLSys 2025 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2025/hash/437bc4ccafd3fc6d4289bd10940be42b-Abstract-Conference.html,proceedings,primary,verified,high,T11,general_mlsys_needs_review,ml_systems|needs_review,MLSYS-C09,General MLSys systems and needs-review rows,provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,MLSys-2025-A17,milestone,4,official MLSys award signal,yes,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2025-P0006,MLSys,MLSys,2025,complete,Balancing Pipeline Parallelism with Vocabulary Parallelism,Yeung Man Tsung|Penghui Qi|Min Lin|Xinyi Wan,Conference,conferenceConference,accepted_paper,,,,,,https://dblp.org/search?q=Balancing%20Pipeline%20Parallelism%20with%20Vocabulary%20Parallelism,,https://proceedings.mlsys.org/paper_files/paper/2025/hash/10e400a587ff6925e4e26333b419ff55-Abstract-Conference.html,https://proceedings.mlsys.org/paper_files/paper/2025/file/10e400a587ff6925e4e26333b419ff55-Paper-Conference.pdf,MLSys 2025 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2025/hash/10e400a587ff6925e4e26333b419ff55-Abstract-Conference.html,proceedings,primary,verified,high,T08/T10/T11,distributed_training_orchestration,distributed_training|communication|scheduling,MLSYS-C02,"Distributed training, communication, and accelerator orchestration",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2025-P0007,MLSys,MLSys,2025,complete,COMET: Fine-grained Computation-communication Overlapping for Mixture-of-Experts,Shulai Zhang|Ningxin Zheng|Haibin Lin|Ziheng Jiang|Wenlei Bao|Chengquan Jiang|Qi Hou|Weihao Cui|Size Zheng|Li-Wen Chang|Quan Chen|Xin Liu,Conference,conferenceConference,accepted_paper,,,,,,https://dblp.org/search?q=COMET%3A%20Fine-grained%20Computation-communication%20Overlapping%20for%20Mixture-of-Experts,,https://proceedings.mlsys.org/paper_files/paper/2025/hash/e27ea0cd50b798ff8942caf9203f0992-Abstract-Conference.html,https://proceedings.mlsys.org/paper_files/paper/2025/file/e27ea0cd50b798ff8942caf9203f0992-Paper-Conference.pdf,MLSys 2025 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2025/hash/e27ea0cd50b798ff8942caf9203f0992-Abstract-Conference.html,proceedings,primary,verified,high,T02/T05/T09,recommendation_sparse_moe_graph,sparse|moe|recommendation|graph|embedding,MLSYS-C07,"Recommendation, embeddings, sparse/MoE, and graph learning systems",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,MLSys-2025-A18,milestone,4,official MLSys award signal,yes,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2025-P0008,MLSys,MLSys,2025,complete,Context Parallelism for Scalable Million-Token Inference,Amy Yang|Jingyi Yang|Aya Ibrahim|Xinfeng Xie|Bangsheng Tang|Grigory Sizov|Jongsoo Park|Jianyu Huang,Conference,conferenceConference,accepted_paper,,,,,,https://dblp.org/search?q=Context%20Parallelism%20for%20Scalable%20Million-Token%20Inference,,https://proceedings.mlsys.org/paper_files/paper/2025/hash/78834433edc3291f4c6cbbd2759324db-Abstract-Conference.html,https://proceedings.mlsys.org/paper_files/paper/2025/file/78834433edc3291f4c6cbbd2759324db-Paper-Conference.pdf,MLSys 2025 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2025/hash/78834433edc3291f4c6cbbd2759324db-Abstract-Conference.html,proceedings,primary,verified,high,T08/T10/T11,distributed_training_orchestration,distributed_training|communication|scheduling,MLSYS-C02,"Distributed training, communication, and accelerator orchestration",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2025-P0009,MLSys,MLSys,2025,complete,DiffServe: Efficiently Serving Text-to-Image Diffusion Models with Query-Aware Model Scaling,Sohaib Ahmad|Qizheng Yang|Haoliang Wang|Ramesh K. Sitaraman|Hui Guan,Conference,conferenceConference,accepted_paper,,,,,,https://dblp.org/search?q=DiffServe%3A%20Efficiently%20Serving%20Text-to-Image%20Diffusion%20Models%20with%20Query-Aware%20Model%20Scaling,,https://proceedings.mlsys.org/paper_files/paper/2025/hash/414fd191b3246a19a55741b938380136-Abstract-Conference.html,https://proceedings.mlsys.org/paper_files/paper/2025/file/414fd191b3246a19a55741b938380136-Paper-Conference.pdf,MLSys 2025 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2025/hash/414fd191b3246a19a55741b938380136-Abstract-Conference.html,proceedings,primary,verified,high,T11,general_mlsys_needs_review,ml_systems|needs_review,MLSYS-C09,General MLSys systems and needs-review rows,provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2025-P0010,MLSys,MLSys,2025,complete,Efficient LLM Inference using Dynamic Input Pruning and Cache-Aware Masking,Marco Federici|Davide Belli|Mart Van Baalen|Amir Jalalirad|Andrii Skliar|Bence Major|Markus Nagel|Paul Whatmough,Conference,conferenceConference,accepted_paper,,,,,,https://dblp.org/search?q=Efficient%20LLM%20Inference%20using%20Dynamic%20Input%20Pruning%20and%20Cache-Aware%20Masking,,https://proceedings.mlsys.org/paper_files/paper/2025/hash/afd6374c7f2839cba22f537f15f4f760-Abstract-Conference.html,https://proceedings.mlsys.org/paper_files/paper/2025/file/afd6374c7f2839cba22f537f15f4f760-Paper-Conference.pdf,MLSys 2025 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2025/hash/afd6374c7f2839cba22f537f15f4f760-Abstract-Conference.html,proceedings,primary,verified,high,T01/T02/T08,llm_inference_kv_attention_serving,llm|transformer|attention|serving|quantization,MLSYS-C01,"LLM/Transformer inference, KV cache, attention, and serving",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2025-P0011,MLSys,MLSys,2025,complete,Efficient On-Device Machine Learning with a Biologically-Plausible Forward-Only Algorithm,Baichuan Huang|Amir Aminifar,Conference,conferenceConference,accepted_paper,,,,,,https://dblp.org/search?q=Efficient%20On-Device%20Machine%20Learning%20with%20a%20Biologically-Plausible%20Forward-Only%20Algorithm,,https://proceedings.mlsys.org/paper_files/paper/2025/hash/b0131b6ee02a00b03fc3320176fec8f5-Abstract-Conference.html,https://proceedings.mlsys.org/paper_files/paper/2025/file/b0131b6ee02a00b03fc3320176fec8f5-Paper-Conference.pdf,MLSys 2025 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2025/hash/b0131b6ee02a00b03fc3320176fec8f5-Abstract-Conference.html,proceedings,primary,verified,high,T04/T07,edge_tinyml_on_device_runtime,edge|tinyml|on_device|runtime,MLSYS-C04,"Edge, TinyML, on-device runtime, and deployment",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2025-P0012,MLSys,MLSys,2025,complete,Enabling Unstructured Sparse Acceleration on Structured Sparse Accelerators,Geonhwa Jeong|Po-An Tsai|Abhimanyu Rajeshkumar Bambhaniya|Stephen W. Keckler|Tushar Krishna,Conference,conferenceConference,accepted_paper,,,,,,https://dblp.org/search?q=Enabling%20Unstructured%20Sparse%20Acceleration%20on%20Structured%20Sparse%20Accelerators,,https://proceedings.mlsys.org/paper_files/paper/2025/hash/e2ec2530db26b54d0b3b060c1e4a1bda-Abstract-Conference.html,https://proceedings.mlsys.org/paper_files/paper/2025/file/e2ec2530db26b54d0b3b060c1e4a1bda-Paper-Conference.pdf,MLSys 2025 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2025/hash/e2ec2530db26b54d0b3b060c1e4a1bda-Abstract-Conference.html,proceedings,primary,verified,high,T02/T05/T09,recommendation_sparse_moe_graph,sparse|moe|recommendation|graph|embedding,MLSYS-C07,"Recommendation, embeddings, sparse/MoE, and graph learning systems",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2025-P0013,MLSys,MLSys,2025,complete,FastTree: Optimizing Attention Kernel and Runtime for Tree-Structured LLM Inference,Zaifeng Pan|Yitong Ding|Yue Guan|Zheng Wang|Zhongkai Yu|Xulong Tang|Yida Wang|Yufei Ding,Conference,conferenceConference,accepted_paper,,,,,,https://dblp.org/search?q=FastTree%3A%20Optimizing%20Attention%20Kernel%20and%20Runtime%20for%20Tree-Structured%20LLM%20Inference,,https://proceedings.mlsys.org/paper_files/paper/2025/hash/96894468eb44631a32d7ebd56f9892c7-Abstract-Conference.html,https://proceedings.mlsys.org/paper_files/paper/2025/file/96894468eb44631a32d7ebd56f9892c7-Paper-Conference.pdf,MLSys 2025 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2025/hash/96894468eb44631a32d7ebd56f9892c7-Abstract-Conference.html,proceedings,primary,verified,high,T01/T02/T08,llm_inference_kv_attention_serving,llm|transformer|attention|serving|quantization,MLSYS-C01,"LLM/Transformer inference, KV cache, attention, and serving",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2025-P0014,MLSys,MLSys,2025,complete,FedProphet: Memory-Efficient Federated Adversarial Training via Robust and Consistent Cascade Learning,Minxue Tang|Yitu Wang|Jingyang Zhang|Louis DiValentin|Aolin Ding|Amin Hass|Yiran Chen|Hai Helen Li,Conference,conferenceConference,accepted_paper,,,,,,https://dblp.org/search?q=FedProphet%3A%20Memory-Efficient%20Federated%20Adversarial%20Training%20via%20Robust%20and%20Consistent%20Cascade%20Learning,,https://proceedings.mlsys.org/paper_files/paper/2025/hash/96f39c8de84678cb2a908cd52bfd7819-Abstract-Conference.html,https://proceedings.mlsys.org/paper_files/paper/2025/file/96f39c8de84678cb2a908cd52bfd7819-Paper-Conference.pdf,MLSys 2025 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2025/hash/96f39c8de84678cb2a908cd52bfd7819-Abstract-Conference.html,proceedings,primary,verified,high,T08/T10/T11,distributed_training_orchestration,distributed_training|communication|scheduling,MLSYS-C02,"Distributed training, communication, and accelerator orchestration",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2025-P0015,MLSys,MLSys,2025,complete,FlashInfer: Efficient and Customizable Attention Engine for LLM Inference Serving,Zihao Ye|Lequn Chen|Ruihang Lai|Wuwei Lin|Yineng Zhang|Stephanie Wang|Tianqi Chen|Baris Kasikci|Vinod Grover|Arvind Krishnamurthy|Luis Ceze,Conference,conferenceConference,accepted_paper,,,,,,https://dblp.org/search?q=FlashInfer%3A%20Efficient%20and%20Customizable%20Attention%20Engine%20for%20LLM%20Inference%20Serving,,https://proceedings.mlsys.org/paper_files/paper/2025/hash/dbf02b21d77409a2db30e56866a8ab3a-Abstract-Conference.html,https://proceedings.mlsys.org/paper_files/paper/2025/file/dbf02b21d77409a2db30e56866a8ab3a-Paper-Conference.pdf,MLSys 2025 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2025/hash/dbf02b21d77409a2db30e56866a8ab3a-Abstract-Conference.html,proceedings,primary,verified,high,T01/T02/T08,llm_inference_kv_attention_serving,llm|transformer|attention|serving|quantization,MLSYS-C01,"LLM/Transformer inference, KV cache, attention, and serving",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,https://github.com/flashinfer-ai/flashinfer,,MLSys-2025-A15,milestone,5,MLSys 2025 Outstanding Paper signal for customizable attention serving,yes,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2025-P0016,MLSys,MLSys,2025,complete,FlexAttention: A Programming Model for Generating Fused Attention Variants.,Juechu Dong|BOYUAN FENG|Driss Guessous|Yanbo Liang|Horace He,Conference,conferenceConference,accepted_paper,,,,,,https://dblp.org/search?q=FlexAttention%3A%20A%20Programming%20Model%20for%20Generating%20Fused%20Attention%20Variants.,,https://proceedings.mlsys.org/paper_files/paper/2025/hash/61a9278dfef5f871b5e472389f8d6fa1-Abstract-Conference.html,https://proceedings.mlsys.org/paper_files/paper/2025/file/61a9278dfef5f871b5e472389f8d6fa1-Paper-Conference.pdf,MLSys 2025 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2025/hash/61a9278dfef5f871b5e472389f8d6fa1-Abstract-Conference.html,proceedings,primary,verified,high,T01/T02/T08,llm_inference_kv_attention_serving,llm|transformer|attention|serving|quantization,MLSYS-C01,"LLM/Transformer inference, KV cache, attention, and serving",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2025-P0017,MLSys,MLSys,2025,complete,FlexInfer: Flexible LLM Inference with CPU Computations,Seonjin Na|Geonhwa Jeong|Byung Hoon Ahn|Aaron Jezghani|Jeffrey Young|Christopher J. Hughes|Tushar Krishna|Hyesoon Kim,Conference,conferenceConference,accepted_paper,,,,,,https://dblp.org/search?q=FlexInfer%3A%20Flexible%20LLM%20Inference%20with%20CPU%20Computations,,https://proceedings.mlsys.org/paper_files/paper/2025/hash/698cfaf72a208aef2e78bcac55b74328-Abstract-Conference.html,https://proceedings.mlsys.org/paper_files/paper/2025/file/698cfaf72a208aef2e78bcac55b74328-Paper-Conference.pdf,MLSys 2025 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2025/hash/698cfaf72a208aef2e78bcac55b74328-Abstract-Conference.html,proceedings,primary,verified,high,T01/T02/T08,llm_inference_kv_attention_serving,llm|transformer|attention|serving|quantization,MLSYS-C01,"LLM/Transformer inference, KV cache, attention, and serving",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2025-P0018,MLSys,MLSys,2025,complete,FLStore: Efficient Federated Learning Storage for non-training workloads,Ahmad Faraz Khan|Samuel Fountain|Ahmed M. Abdelmoniem|Ali R. Butt|Ali Anwar,Conference,conferenceConference,accepted_paper,,,,,,https://dblp.org/search?q=FLStore%3A%20Efficient%20Federated%20Learning%20Storage%20for%20non-training%20workloads,,https://proceedings.mlsys.org/paper_files/paper/2025/hash/f37347375d8b54e3203e5d24aeb6c58c-Abstract-Conference.html,https://proceedings.mlsys.org/paper_files/paper/2025/file/f37347375d8b54e3203e5d24aeb6c58c-Paper-Conference.pdf,MLSys 2025 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2025/hash/f37347375d8b54e3203e5d24aeb6c58c-Abstract-Conference.html,proceedings,primary,verified,high,T08/T10/T11,distributed_training_orchestration,distributed_training|communication|scheduling,MLSYS-C02,"Distributed training, communication, and accelerator orchestration",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
